AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.7430509818299142,0.7485233087161249,0.6836204639472168,0.6918870328672916,RF,mean,mnarF4,0,3
0.7157194917201831,0.7194054573882098,0.6593705817667697,0.6593618543924875,GB,median,mnarF4,0,3
0.7199384577239192,0.7218186565589242,0.6487301670419438,0.6546543087046831,LDA,median,mnarF4,0,3
0.7196454899469177,0.717900665145916,0.6481122689427659,0.6493079192194237,SVC,median,mnarF4,0,3
0.7418479478234186,0.7379426165435806,0.6759107015063448,0.6765268541306663,RF,median,mnarF4,0,3
0.7150532491233382,0.7124444863646751,0.667045434710513,0.6540608472534954,GB,knn,mnarF4,0,3
0.7301432536963188,0.7349930014572246,0.6576006702623449,0.6682567942608786,LDA,knn,mnarF4,0,3
0.7282828947031851,0.7316526288529299,0.6670471801853695,0.6670628894590773,SVC,knn,mnarF4,0,3
0.7355765704304329,0.74509615490161,0.6770941334590075,0.6913022987903858,RF,knn,mnarF4,0,3
0.6971077338007736,0.6983176403161758,0.646361557661762,0.632163865179522,GB,mice,mnarF4,0,3
0.7212611850402194,0.7207163578849297,0.6493166465937058,0.6528721788762633,LDA,mice,mnarF4,0,3
0.7141190160547033,0.7199237940868336,0.6428112618037737,0.6552425337313016,SVC,mice,mnarF4,0,3
0.7270213220001691,0.7348258554645083,0.6771150791572847,0.6782862927859524,RF,mice,mnarF4,0,3
0.7162885588515089,0.6924287131328584,0.6558237768584944,0.6386517952208899,GB,tree,mnarF4,0,3
0.710726337780603,0.7136163656679867,0.644005166605575,0.6498926532963293,LDA,tree,mnarF4,0,3
0.715344355572562,0.7092450990954021,0.6522891902742141,0.6410378593496361,SVC,tree,mnarF4,0,3
0.7270017457739664,0.7206757234480662,0.6712031558185404,0.6676354052119879,RF,tree,mnarF4,0,3
0.7140067475677451,0.7082264992032922,0.6605679775182839,0.6599675341676703,GB,complete_case,mnarF8,0,3
0.7138062377402571,0.7199635370979388,0.6510917945226999,0.6629348414236094,GB,mean,mnarF8,0,3
0.7096629848138004,0.7102160142284415,0.6380880068422614,0.6463580667120491,LDA,mean,mnarF8,0,3
0.706701766292032,0.7056535889205824,0.636897592990173,0.6351154631617532,SVC,mean,mnarF8,0,3
0.7404656159241645,0.7426646130223805,0.6865650800300223,0.6853711752282209,RF,mean,mnarF8,0,3
0.7144083408941236,0.7094441492892658,0.649337592291983,0.6510970309472692,GB,median,mnarF8,0,3
0.7063003265655505,0.7039769976144706,0.6392365292977955,0.6386779773437363,LDA,median,mnarF8,0,3
0.7047058729597476,0.6997297185677367,0.6374962908659301,0.6327695449547048,SVC,median,mnarF8,0,3
0.7365091661763141,0.7408627788185816,0.6634951388525249,0.6741320626276378,RF,median,mnarF8,0,3
0.712590798151755,0.7120365046732862,0.6516765285996055,0.6575849609886371,GB,knn,mnarF8,0,3
0.7031779993838123,0.7045472649855761,0.6445881552076242,0.6481279782164738,LDA,knn,mnarF8,0,3
0.7032012314614112,0.7005191465438385,0.636323331762406,0.6392609659457855,SVC,knn,mnarF8,0,3
0.7134840759248886,0.718515213740776,0.6446160828053272,0.6617583913703723,RF,knn,mnarF8,0,3
0.7133943009446406,0.6922416705519867,0.6641112914768462,0.6309874151262851,GB,mice,mnarF8,0,3
0.6957283647528939,0.6973265402692241,0.6333612609310363,0.6374927999162173,LDA,mice,mnarF8,0,3
0.6953662853415731,0.6944401582995325,0.6256532439650206,0.6227103733570718,SVC,mice,mnarF8,0,3
0.7114285477118532,0.7127518537905798,0.6416068841528337,0.6540503744043566,RF,mice,mnarF8,0,3
0.707485258631681,0.648691571132994,0.6510917945226999,0.6025867937372362,GB,tree,mnarF8,0,3
0.6854206266756606,0.6775085369010033,0.6280375626189104,0.6203609642003107,LDA,tree,mnarF8,0,3
0.6761988962462867,0.6762538496207088,0.6114782426559146,0.6174303119163569,SVC,tree,mnarF8,0,3
0.700977262645692,0.6924261647652811,0.635721142936936,0.6363076224886981,RF,tree,mnarF8,0,3
0.7370497833036985,0.719548939808062,0.6806601385907036,0.6658759665567018,GB,complete_case,mnarD2,0,3
0.7306597079580441,0.7247231551211943,0.6664607006336073,0.6611509661203331,GB,mean,mnarD2,0,3
0.7445270397159913,0.7446033231120486,0.6729887765966731,0.6700284512401599,LDA,mean,mnarD2,0,3
0.7456094041779272,0.740775160445461,0.6753521495522856,0.6718053446440104,SVC,mean,mnarD2,0,3
0.7402470491063218,0.7437105831248125,0.6818330976942277,0.680047476916095,RF,mean,mnarD2,0,3
0.715658359457733,0.7236286799840881,0.654043392504931,0.6617461730463773,GB,median,mnarD2,0,3
0.7430273568743242,0.7452639782487644,0.672980049222391,0.6729556125744008,LDA,median,mnarD2,0,3
0.7426498483098571,0.7440616461826239,0.6670611439842209,0.6711961739191147,SVC,median,mnarD2,0,3
0.7430262270396714,0.7417624226058918,0.6889354348850605,0.6783002565848039,RF,median,mnarD2,0,3
0.7294032625363219,0.7203615155494503,0.6712171196173919,0.6629226230996142,GB,knn,mnarD2,0,3
0.7453005849411903,0.7463467385688026,0.6765041629575326,0.6735525649753015,LDA,knn,mnarD2,0,3
0.7437926146586602,0.7447205187161661,0.6676423871114137,0.6741669721247666,SVC,knn,mnarD2,0,3
0.7438170593931689,0.7498584527898484,0.6818365886439406,0.6865895166780123,RF,knn,mnarD2,0,3
0.7297259484787452,0.7273622149318768,0.6629418233230351,0.6646907891291827,GB,mice,mnarD2,0,3
0.74782945911429,0.7440562544164626,0.6765006720078197,0.670614930791922,LDA,mice,mnarD2,0,3
0.7472641794559379,0.7461805894232774,0.6794662337889023,0.6776788675359132,SVC,mice,mnarD2,0,3
0.7375839646326365,0.7475993737942036,0.675931647204622,0.6877572393569671,RF,mice,mnarD2,0,3
0.7356432736382296,0.7322411695207937,0.6788727723377146,0.6812431271927528,GB,tree,mnarD2,0,3
