AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.6302604633924265,0.637039011838227,0.0006872852233676975,0.001374570446735395,LDA,knn,mar2,0,4
0.5692610896051049,0.5576095420609486,0.000689655172413793,0.0006872852233676975,SVC,knn,mar2,0,4
0.6581652912560437,0.662217233928928,0.0,0.0,RF,knn,mar2,0,4
0.6026992905805477,0.6282854466344915,0.05573883161512028,0.058495082355729346,GB,mice,mar2,0,4
0.6501895722419565,0.6435242292124237,0.0020689655172413794,0.0006872852233676975,LDA,mice,mar2,0,4
0.596266845246179,0.5842150300309776,0.000689655172413793,0.0,SVC,mice,mar2,0,4
0.6749690009485736,0.6781999974577841,0.0,0.0,RF,mice,mar2,0,4
0.6226479690408657,0.5938397229054118,0.06402417348027019,0.06124422324920015,GB,tree,mar2,0,4
0.6410469588148398,0.6363992654532468,0.000689655172413793,0.0034364261168384883,LDA,tree,mar2,0,4
0.6135970513071437,0.5686438762715942,0.000689655172413793,0.0,SVC,tree,mar2,0,4
0.6755285040003848,0.6777777889278471,0.0,0.0,RF,tree,mar2,0,4
0.6226129826007132,0.6343223469716771,0.04818580400521389,0.04473041829600664,GB,complete_case,mar4,0,4
0.6193714567092483,0.6316639474125061,0.05506339613698306,0.04610735869178813,GB,mean,mar4,0,4
0.6372700487106889,0.6334935672647639,0.000689655172413793,0.0013769403957814906,LDA,mean,mar4,0,4
0.5028760315703562,0.554472985401115,0.0,0.0,SVC,mean,mar4,0,4
0.6682852330487167,0.673724022599159,0.0,0.0,RF,mean,mar4,0,4
0.6353034267161561,0.6227567540740433,0.05230003554923569,0.06056878777106293,GB,median,mar4,0,4
0.6439148211009762,0.6322027162907198,0.000689655172413793,0.0,LDA,median,mar4,0,4
0.578618656548945,0.5909337298595367,0.0,0.0,SVC,median,mar4,0,4
0.6601826795167997,0.6620259755486906,0.0,0.0,RF,median,mar4,0,4
0.6128798788398765,0.6279930794244473,0.05164355966346723,0.06192913852352174,GB,knn,mar4,0,4
0.6430203080179431,0.6249259753083447,0.000689655172413793,0.000689655172413793,LDA,knn,mar4,0,4
0.567970426943345,0.5829451238429542,0.0006872852233676975,0.0006872852233676975,SVC,knn,mar4,0,4
0.656627970474517,0.659857142089027,0.0,0.0,RF,knn,mar4,0,4
0.6240644689086879,0.6129315705618642,0.055743571513212464,0.059895722241971795,GB,mice,mar4,0,4
0.6399011553776303,0.6355887099154074,0.0,0.001379310344827586,LDA,mice,mar4,0,4
0.5971899223293595,0.5545952620183316,0.0006872852233676975,0.0006872852233676975,SVC,mice,mar4,0,4
0.6583715266573507,0.6644849870880957,0.0,0.0,RF,mice,mar4,0,4
0.6077570364185798,0.6234416037288607,0.055736461666074176,0.053686455741201566,GB,tree,mar4,0,4
0.6395308120152059,0.6392833275514029,0.0006872852233676975,0.0,LDA,tree,mar4,0,4
0.5666019021076927,0.5967681647577872,0.0006872852233676975,0.0,SVC,tree,mar4,0,4
0.6521471663969217,0.6571703321528879,0.0,0.0,RF,tree,mar4,0,4
0.6227214157872545,0.6260979442418725,0.05713710155231662,0.052295295651143506,GB,complete_case,mar8,0,4
0.6231254397928089,0.6117691906880666,0.05299443061974167,0.06951771536911958,GB,mean,mar8,0,4
0.637216354931786,0.6339616992140911,0.000689655172413793,0.000689655172413793,LDA,mean,mar8,0,4
0.6156462655828105,0.5715566262595583,0.0,0.0,SVC,mean,mar8,0,4
0.659966032428416,0.6543500819022157,0.0,0.0,RF,mean,mar8,0,4
0.6333545283764683,0.6284139697683955,0.06195757791207489,0.05505865623889087,GB,median,mar8,0,4
0.628802797468181,0.6399800111466006,0.0,0.0,LDA,median,mar8,0,4
0.6031426421199623,0.5673990280063232,0.0,0.0,SVC,median,mar8,0,4
0.6645387750231408,0.6581702431257778,0.0,0.0,RF,median,mar8,0,4
0.6378143505011448,0.6310876003224402,0.05024765967531698,0.05988150254769523,GB,knn,mar8,0,4
0.6384122345698092,0.6390146009663938,0.0013769403957814906,0.001374570446735395,LDA,knn,mar8,0,4
0.5853640521215695,0.5930611730224912,0.0,0.0,SVC,knn,mar8,0,4
0.6585554668753366,0.6750961650129007,0.0,0.0,RF,knn,mar8,0,4
0.6103285595921533,0.6027600089032066,0.057817276928546046,0.05228818580400522,GB,mice,mar8,0,4
0.633756532980555,0.6378687900958047,0.000689655172413793,0.0,LDA,mice,mar8,0,4
0.5976369831252123,0.5837912431467647,0.0,0.0,SVC,mice,mar8,0,4
0.662034372789886,0.6556511029784983,0.0,0.0,RF,mice,mar8,0,4
0.6391616951604213,0.6056567721693671,0.06399336414267093,0.05920369712051191,GB,tree,mar8,0,4
0.6320870231700673,0.6267643318594676,0.001374570446735395,0.0020642256191491883,LDA,tree,mar8,0,4
0.5903175125988971,0.5899410218315139,0.0,0.0,SVC,tree,mar8,0,4
0.6534854448108358,0.6561794837086707,0.0,0.0,RF,tree,mar8,0,4
0.6251602159674297,0.6384124823491304,0.03785282616423747,0.04748666903661571,GB,complete_case,mcar2,0,4
0.6257806306097704,0.6067412626135471,0.04679701386420192,0.05505628628984477,GB,mean,mcar2,0,4
0.6355205136128348,0.6426708524522955,0.0006872852233676975,0.001374570446735395,LDA,mean,mcar2,0,4
0.5724678471022197,0.5577784557020006,0.0,0.0,SVC,mean,mcar2,0,4
0.6654129813519053,0.6519089302962824,0.0,0.0,RF,mean,mcar2,0,4
0.6228457712729759,0.6158644650086416,0.05505865623889087,0.06536793458940633,GB,median,mcar2,0,4
0.6373786726873077,0.6252281521017151,0.001374570446735395,0.0006872852233676975,LDA,median,mcar2,0,4
0.5519651861133665,0.5750759722371199,0.0006872852233676975,0.0,SVC,median,mcar2,0,4
0.6570835623123985,0.6551044819735959,0.0,0.0,RF,median,mcar2,0,4
0.6315139988006986,0.6271169813005655,0.04542955326460481,0.044713828652683967,GB,knn,mcar2,0,4
0.6383778378444409,0.632440138436289,0.001374570446735395,0.0006872852233676975,LDA,knn,mcar2,0,4
0.5860490653107389,0.5670563417717307,0.0,0.0,SVC,knn,mcar2,0,4
0.6533512438137866,0.6488178745920964,0.0,0.0,RF,knn,mcar2,0,4
0.6246370200195532,0.6252561908097015,0.04747718924043133,0.05643559663467235,GB,mice,mcar2,0,4
0.6376299258745861,0.6325798116396466,0.001379310344827586,0.0013769403957814906,LDA,mice,mcar2,0,4
0.5684834391611203,0.5635237866785562,0.0,0.0,SVC,mice,mcar2,0,4
0.6609072234188724,0.6565539327744472,0.0,0.0,RF,mice,mcar2,0,4
0.6518800392274311,0.5992389705928811,0.04473278824505274,0.05575305130939685,GB,tree,mcar2,0,4
0.6362689731749895,0.6295708291189168,0.001374570446735395,0.001374570446735395,LDA,tree,mcar2,0,4
0.557570536640206,0.5661914135396483,0.0006872852233676975,0.0,SVC,tree,mcar2,0,4
0.6438385261312904,0.6594862969734772,0.0,0.0,RF,tree,mcar2,0,4
0.5875015229136529,0.5874103723347648,0.04265671288067306,0.051631709918236755,GB,complete_case,mcar4,0,4
0.5798341181867223,0.5987829748747061,0.05230240549828178,0.052987320772603395,GB,mean,mcar4,0,4
0.6199453235283091,0.6130990396494734,0.000689655172413793,0.0027515108425168857,LDA,mean,mcar4,0,4
0.5687247291418934,0.6194785741875941,0.0,0.0,SVC,mean,mcar4,0,4
0.6575649132885115,0.6342600441002592,0.0,0.0,RF,mean,mcar4,0,4
0.6016460054640791,0.6100272425930274,0.05093020500059249,0.05711814195994787,GB,median,mcar4,0,4
0.6141505556215888,0.6102252058816963,0.000689655172413793,0.001374570446735395,LDA,median,mcar4,0,4
0.5538676939696435,0.5601416286777605,0.0,0.0,SVC,median,mcar4,0,4
0.6603217134495086,0.6439377072379784,0.0,0.0006872852233676975,RF,median,mcar4,0,4
0.5841466478939142,0.5902963894117652,0.06193387842161394,0.04128925228107595,GB,knn,mcar4,0,4
0.6214371483097746,0.6160666876238416,0.0,0.0006872852233676975,LDA,knn,mcar4,0,4
0.5651294065910737,0.5739048853979757,0.0,0.0,SVC,knn,mcar4,0,4
0.6417081951003472,0.6298928468414319,0.0,0.0,RF,knn,mcar4,0,4
0.6175581878143964,0.6060678925746806,0.06057826756724731,0.05026898921673184,GB,mice,mcar4,0,4
0.6055884693216865,0.6100605168780708,0.0020642256191491883,0.0013769403957814906,LDA,mice,mcar4,0,4
