AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.49007931405385435,0.5091234993847524,0.49000000000000005,0.503,GB,mean,mcar4,0,12
0.5120631991170306,0.5078410842284709,0.509,0.503,LDA,mean,mcar4,0,12
0.502542661228908,0.4859545618427389,0.5090000000000001,0.5040000000000001,SVC,mean,mcar4,0,12
0.4717145484056209,0.49304154304986325,0.484,0.476,RF,mean,mcar4,0,12
0.5092795173875132,0.4754571975805023,0.5109999999999999,0.4880000000000001,GB,median,mcar4,0,12
0.5057425190298142,0.5036021849483868,0.503,0.504,LDA,median,mcar4,0,12
0.5001612526198598,0.4987840260616698,0.502,0.502,SVC,median,mcar4,0,12
0.5134810059637418,0.5071193493899211,0.5229999999999999,0.48600000000000004,RF,median,mcar4,0,12
0.5041412604645819,0.484099052162119,0.515,0.512,GB,knn,mcar4,0,12
0.4883002225792808,0.5129630550089823,0.503,0.515,LDA,knn,mcar4,0,12
0.5001638219043993,0.5036996496768524,0.5,0.525,SVC,knn,mcar4,0,12
0.4990398679723914,0.4779585281457317,0.501,0.46699999999999997,RF,knn,mcar4,0,12
0.4919585836134634,0.4934162563915455,0.492,0.48,GB,mice,mcar4,0,12
0.5100603037494625,0.5203622643176683,0.5149999999999999,0.513,LDA,mice,mcar4,0,12
0.47239373397123635,0.5116247278989604,0.49400000000000005,0.502,SVC,mice,mcar4,0,12
0.4876402646267028,0.4844823497956038,0.47800000000000004,0.484,RF,mice,mcar4,0,12
0.5091215964333529,0.4616362896793881,0.5069999999999999,0.485,GB,tree,mcar4,0,12
0.506925902674301,0.5308677026166002,0.5050000000000001,0.53,LDA,tree,mcar4,0,12
0.47413849428160104,0.5323242288214416,0.489,0.525,SVC,tree,mcar4,0,12
0.5215443993378929,0.47577348371091616,0.502,0.471,RF,tree,mcar4,0,12
0.5214258640750028,0.509383693471388,0.514,0.517,GB,complete_case,mcar8,0,12
0.5294644950689547,0.5348435383754462,0.506,0.523,GB,mean,mcar8,0,12
0.4998820770432385,0.5203617900805686,0.5109999999999999,0.518,LDA,mean,mcar8,0,12
0.5005773626582346,0.5008195717530937,0.499,0.5,SVC,mean,mcar8,0,12
0.5453393208468504,0.512792389683146,0.523,0.49700000000000005,RF,mean,mcar8,0,12
0.5255238128854902,0.5303832844268821,0.506,0.524,GB,median,mcar8,0,12
0.5095169600993714,0.5111180986045782,0.53,0.5,LDA,median,mcar8,0,12
0.4980399240404233,0.4970795699017681,0.491,0.48200000000000004,SVC,median,mcar8,0,12
